uBench  | BENCH: 2589607 33782
uBench  | BENCH: 2469943 3727
uBench  | BENCH: 2470725 -25546
uBench  | BENCH: 2465025 -60519
uBench  | BENCH: 2589632 29115
uBench  | BENCH: 2469756 -1127
uBench  | BENCH: 2469162 -31963
uBench  | BENCH: 2467457 -64504
uBench  | BENCH: 2591156 26654
uBench  | BENCH: 2470494 -2850
uBench  | BENCH: 2468737 -34111
uBench  | BENCH: 2468031 -66078
uBench  | BENCH: 2676113 110037
uBench  | BENCH: 2489887 99926
uBench  | BENCH: 2351613 -48459
uBench  | BENCH: 2589125 40668
uBench  | BENCH: 2556337 97007
uBench  | BENCH: 2351269 -51722
uBench  | BENCH: 2907894 356174
uBench  | BENCH: 2472656 328832
uBench  | BENCH: 2122369 -48797
uBench  | BENCH: 2588800 40005
uBench  | BENCH: 2470456 10463
uBench  | BENCH: 2468856 -20679
uBench  | BENCH: 2466050 -54627
uBench  | BENCH: 2590363 35738
uBench  | BENCH: 2470294 6034
uBench  | BENCH: 2470200 -23764
uBench  | BENCH: 2468125 -55637
uBench  | BENCH: 2521850 -33785
uBench  | BENCH: 2469093 -64690
uBench  | BENCH: 2590594 25906
uBench  | BENCH: 2468781 -5311
uBench  | BENCH: 2467957 -37352
uBench  | BENCH: 2468168 -69182
uBench  | BENCH: 2675094 105914
uBench  | BENCH: 2352919 -41165
uBench  | BENCH: 2560356 19193
uBench  | BENCH: 2469713 -11092
uBench  | BENCH: 2469587 -41503
uBench  | BENCH: 2469256 -72245
uBench  | BENCH: 2588575 16332
uBench  | BENCH: 2470494 -13172
uBench  | BENCH: 2467681 -45489
uBench  | BENCH: 2558432 12945
uBench  | BENCH: 2604962 117909
uBench  | BENCH: 2439888 57799
uBench  | BENCH: 2556243 114044
uBench  | BENCH: 2353350 -32604
uBench  | BENCH: 2469019 -63583
uBench  | BENCH: 2589800 26219
uBench  | BENCH: 2469875 -3904
uBench  | BENCH: 2468288 -35614
uBench  | BENCH: 2469537 -66075
uBench  | BENCH: 2559738 -6335
uBench  | BENCH: 2468231 -38102
uBench  | BENCH: 2469150 -68950
uBench  | BENCH: 2559737 -9211
uBench  | BENCH: 2468907 -40302
uBench  | BENCH: 2469193 -71107
uBench  | BENCH: 2591175 20070
uBench  | BENCH: 2518032 38104
uBench  | BENCH: 2469818 7924
uBench  | BENCH: 2469463 -22611
uBench  | BENCH: 2466987 -55622
uBench  | BENCH: 2589300 33680
uBench  | BENCH: 2469682 3364
uBench  | BENCH: 2470381 -26253
uBench  | BENCH: 2467006 -59245
uBench  | BENCH: 2590181 30938
uBench  | BENCH: 2817744 348684
uBench  | BENCH: 2471063 319749
uBench  | BENCH: 2122643 -57606
uBench  | BENCH: 2674838 117234
uBench  | BENCH: 2355787 -26977
uBench  | BENCH: 2466382 -60593
uBench  | BENCH: 2645481 84890
uBench  | BENCH: 2404369 -10739
uBench  | BENCH: 2468418 -42319
uBench  | BENCH: 2559344 17027
uBench  | BENCH: 2817513 334542
uBench  | BENCH: 2122256 -43200
uBench  | BENCH: 2472650 -70548
uBench  | BENCH: 2675312 104766
uBench  | BENCH: 2353357 -41875
uBench  | BENCH: 2644206 102333
uBench  | BENCH: 2353062 -44603
uBench  | BENCH: 2643538 98937
uBench  | BENCH: 2351619 -49442
uBench  | BENCH: 2674937 125497
uBench  | BENCH: 2355981 -18520
uBench  | BENCH: 2466088 -52430
uBench  | BENCH: 2675494 123066
uBench  | BENCH: 2405906 28974
uBench  | BENCH: 2470306 -718
uBench  | BENCH: 2467306 -33410
uBench  | BENCH: 2560238 26830
uBench  | BENCH: 2470150 -3018
uBench  | BENCH: 2468762 -34254
uBench  | BENCH: 2468563 -65689
uBench  | BENCH: 2645531 79844
uBench  | BENCH: 2351825 -68329
uBench  | BENCH: 2559950 -8377
uBench  | BENCH: 2468081 -40294
uBench  | BENCH: 2644500 104208
uBench  | BENCH: 2352713 -43077
uBench  | BENCH: 2559475 16400
uBench  | BENCH: 2470556 -13042
uBench  | BENCH: 2468644 -44396
uBench  | BENCH: 2519537 -24857
uBench  | BENCH: 2467057 -57798
uBench  | BENCH: 2645187 87391
uBench  | BENCH: 2351744 -60863
uBench  | BENCH: 2590044 29183
uBench  | BENCH: 2470756 -59
uBench  | BENCH: 2466300 -33757
uBench  | BENCH: 2469325 -64430
uBench  | BENCH: 2589612 25184
uBench  | BENCH: 2469538 -5276
uBench  | BENCH: 2467875 -37399
uBench  | BENCH: 2470225 -67172
uBench  | BENCH: 2589437 22267
uBench  | BENCH: 2469350 -8381
uBench  | BENCH: 2467163 -41216
uBench  | BENCH: 2469144 -72070
uBench  | BENCH: 2518475 -53593
uBench  | BENCH: 2590250 36659
uBench  | BENCH: 2471431 8092
uBench  | BENCH: 2555556 63650
uBench  | BENCH: 2470644 34296
uBench  | BENCH: 2556706 91004
uBench  | BENCH: 2350506 -58488
uBench  | BENCH: 2589719 31233
uBench  | BENCH: 2469125 360
uBench  | BENCH: 2470363 -29275
uBench  | BENCH: 2466043 -63230
uBench  | BENCH: 2589538 26310
uBench  | BENCH: 2470325 -3363
uBench  | BENCH: 2467106 -36255
uBench  | BENCH: 2467738 -68515
uBench  | BENCH: 2589862 21349
uBench  | BENCH: 2519400 40751
uBench  | BENCH: 2469094 9847
uBench  | BENCH: 2469769 -20382
uBench  | BENCH: 2466850 -53530
uBench  | BENCH: 2644468 90940
uBench  | BENCH: 2351457 -57601
uBench  | BENCH: 2589475 31876
uBench  | BENCH: 2470543 2421
uBench  | BENCH: 2470350 -27227
uBench  | BENCH: 2468082 -59143
uBench  | BENCH: 2588781 29640
uBench  | BENCH: 2470462 104
uBench  | BENCH: 2467644 -32250
uBench  | BENCH: 2643794 111546
uBench  | BENCH: 2351437 -37015
uBench  | BENCH: 2469107 -67906
uBench  | BENCH: 2520100 -47804
uBench  | BENCH: 2645925 98123
uBench  | BENCH: 2349462 -52413
uBench  | BENCH: 2590956 38545
uBench  | BENCH: 2469344 7891
uBench  | BENCH: 2469519 -22588
uBench  | BENCH: 2467069 -55517
uBench  | BENCH: 2590837 35322
uBench  | BENCH: 2470819 6143
uBench  | BENCH: 2475406 -18449
uBench  | BENCH: 2461775 -56672
uBench  | BENCH: 2676744 120074
uBench  | BENCH: 2439644 59720
uBench  | BENCH: 2557218 116940
uBench  | BENCH: 2439694 56636
uBench  | BENCH: 2470694 27332
uBench  | BENCH: 2398981 -73685
uBench  | BENCH: 2645894 72211
uBench  | BENCH: 2472100 44313
uBench  | BENCH: 2469744 14059
uBench  | BENCH: 2471156 -14783
uBench  | BENCH: 2466269 -48512
uBench  | BENCH: 2646087 97577
uBench  | BENCH: 2351819 -50602
uBench  | BENCH: 2589875 39275
uBench  | BENCH: 2469919 9196
uBench  | BENCH: 2470106 -20696
uBench  | BENCH: 2466906 -53788
uBench  | BENCH: 2675319 121533
uBench  | BENCH: 2440381 61916
uBench  | BENCH: 2471475 33393
uBench  | BENCH: 2555244 88639
uBench  | BENCH: 2489900 78541
uBench  | BENCH: 2351994 -69463
uBench  | BENCH: 2644900 75439
uBench  | BENCH: 2352612 -71947
uBench  | BENCH: 2591163 19218
uBench  | BENCH: 2554718 73938
uBench  | BENCH: 2556282 130222
uBench  | BENCH: 2356087 -13689
uBench  | BENCH: 2467469 -46218
uBench  | BENCH: 2674912 128696
uBench  | BENCH: 2439713 68411
uBench  | BENCH: 2472394 40807
uBench  | BENCH: 2469793 10602
uBench  | BENCH: 2469832 -19564
uBench  | BENCH: 2466143 -53419
uBench  | BENCH: 2591019 37602
uBench  | BENCH: 2397919 -64477
uBench  | BENCH: 2676644 112169
uBench  | BENCH: 2352881 -34948
uBench  | BENCH: 2558706 23760
uBench  | BENCH: 2469981 -6257
uBench  | BENCH: 2469000 -37255
uBench  | BENCH: 2468819 -68434
uBench  | BENCH: 2589750 21318
uBench  | BENCH: 2469094 -9586
uBench  | BENCH: 2468131 -41453
uBench  | BENCH: 2467819 -73632
uBench  | BENCH: 2590369 16739
uBench  | BENCH: 2469212 -14047
uBench  | BENCH: 2468063 -45982
uBench  | BENCH: 2587268 41288
uBench  | BENCH: 2470694 11984
uBench  | BENCH: 2520438 32424
uBench  | BENCH: 2469868 2294
uBench  | BENCH: 2469219 -28485
uBench  | BENCH: 2466194 -62289
uBench  | BENCH: 2645981 83694
uBench  | BENCH: 2351600 -64704
uBench  | BENCH: 2676294 111592
uBench  | BENCH: 2352787 -35619
uBench  | BENCH: 2559994 24377
uBench  | BENCH: 2470313 -5308
uBench  | BENCH: 2467531 -37775
uBench  | BENCH: 2469456 -68317
uBench  | BENCH: 2590850 22535
uBench  | BENCH: 2555388 77925
uBench  | BENCH: 2351181 -70892
uBench  | BENCH: 2560512 -10378
uBench  | BENCH: 2521088 10712
uBench  | BENCH: 2470344 -18942
uBench  | BENCH: 2466812 -52128
uBench  | BENCH: 2591413 39287
uBench  | BENCH: 2555518 94807
uBench  | BENCH: 2350482 -54709
uBench  | BENCH: 2559481 4774
uBench  | BENCH: 2471994 -23230
uBench  | BENCH: 2466031 -57197
uBench  | BENCH: 2590687 33492
uBench  | BENCH: 2555638 89132
uBench  | BENCH: 2352000 -58866
uBench  | BENCH: 2645112 86248
uBench  | BENCH: 2352707 -61043
uBench  | BENCH: 2560131 -910
uBench  | BENCH: 2468862 -32046
uBench  | BENCH: 2489507 -42537
uBench  | BENCH: 2559712 17177
uBench  | BENCH: 2554550 71729
uBench  | BENCH: 2556606 128337
uBench  | BENCH: 2355225 -16436
uBench  | BENCH: 2466882 -49552
uBench  | BENCH: 2590925 41375
uBench  | BENCH: 2555906 97283
uBench  | BENCH: 2350087 -52628
uBench  | BENCH: 2559975 7349
uBench  | BENCH: 2555482 62833
uBench  | BENCH: 2556806 119641
uBench  | BENCH: 2354919 -25438
uBench  | BENCH: 2467350 -58086
uBench  | BENCH: 2590631 32547
uBench  | BENCH: 2470994 3543
uBench  | BENCH: 2518575 22120
uBench  | BENCH: 2469875 -8003
uBench  | BENCH: 2468262 -39739
uBench  | BENCH: 2469156 -70581
uBench  | BENCH: 2674575 103996
uBench  | BENCH: 2353913 -42089
uBench  | BENCH: 2467894 -74193
uBench  | BENCH: 2646856 72665
uBench  | BENCH: 2471812 44479
uBench  | BENCH: 2469744 14225
uBench  | BENCH: 2555200 69427
uBench  | BENCH: 2472050 41479
uBench  | BENCH: 2470106 11587
uBench  | BENCH: 2470088 -18323
uBench  | BENCH: 2466937 -51384
uBench  | BENCH: 2645675 94293
uBench  | BENCH: 2403963 -1742
uBench  | BENCH: 2469194 -32546
uBench  | BENCH: 2468937 -63607
uBench  | BENCH: 2589856 26251
uBench  | BENCH: 2471388 -2359
uBench  | BENCH: 2468656 -33701
uBench  | BENCH: 2468363 -65336
uBench  | BENCH: 2589181 23847
uBench  | BENCH: 2469869 -6282
uBench  | BENCH: 2468025 -38255
uBench  | BENCH: 2468643 -69610
uBench  | BENCH: 2589332 19724
uBench  | BENCH: 2470537 -9737
uBench  | BENCH: 2467263 -42472
uBench  | BENCH: 2587562 45092
uBench  | BENCH: 2470888 15982
uBench  | BENCH: 2516087 32071
uBench  | BENCH: 2470194 2267
uBench  | BENCH: 2469637 -28094
uBench  | BENCH: 2467519 -60573
uBench  | BENCH: 2590638 30067
uBench  | BENCH: 2555500 85569
uBench  | BENCH: 2351431 -62998
uBench  | BENCH: 2561031 -1965
uBench  | BENCH: 2467250 -34713
uBench  | BENCH: 2470044 -64667
uBench  | BENCH: 2559644 -5021
uBench  | BENCH: 2468343 -36676
uBench  | BENCH: 2558625 21951
uBench  | BENCH: 2471169 -6878
uBench  | BENCH: 2466888 -39988
uBench  | BENCH: 2470206 -69780
uBench  | BENCH: 2518612 -51166
uBench  | BENCH: 2590744 39580
uBench  | BENCH: 2471169 10751
uBench  | BENCH: 2471369 -17878
uBench  | BENCH: 2464631 -53245
uBench  | BENCH: 2590412 37169
uBench  | BENCH: 2470575 7746
uBench  | BENCH: 2468782 -23470
uBench  | BENCH: 2466687 -56781
uBench  | BENCH: 2646288 89509
uBench  | BENCH: 2350037 -60452
uBench  | BENCH: 2590550 30100
uBench  | BENCH: 2471456 1558
uBench  | BENCH: 2470050 -28390
uBench  | BENCH: 2466288 -62100
uBench  | BENCH: 2589912 27814
uBench  | BENCH: 2400782 -71402
uBench  | BENCH: 2675131 103731
uBench  | BENCH: 2351781 -44486
uBench  | BENCH: 2558894 14410
uBench  | BENCH: 2468731 -16857
uBench  | BENCH: 2467269 -49586
uBench  | BENCH: 2589262 39678
uBench  | BENCH: 2470832 10512
uBench  | BENCH: 2468537 -20949
uBench  | BENCH: 2467256 -53691
uBench  | BENCH: 2589500 35811
uBench  | BENCH: 2469288 5101
uBench  | BENCH: 2469675 -25222
uBench  | BENCH: 2466631 -58589
uBench  | BENCH: 2590413 31826
uBench  | BENCH: 2470487 2315
uBench  | BENCH: 2519100 21417
uBench  | BENCH: 2471063 -7518
uBench  | BENCH: 2467568 -39948
uBench  | BENCH: 2468682 -71264
uBench  | BENCH: 2589468 18206
uBench  | BENCH: 2470607 -11185
uBench  | BENCH: 2468450 -42733
uBench  | BENCH: 2469600 -73131
uBench  | BENCH: 2676156 103027
uBench  | BENCH: 2352912 -44059
uBench  | BENCH: 2559207 15150
uBench  | BENCH: 2469675 -15173
uBench  | BENCH: 2466637 -48534
uBench  | BENCH: 2646256 97724
uBench  | BENCH: 2351100 -51174
uBench  | BENCH: 2560332 9160
uBench  | BENCH: 2604418 113580
uBench  | BENCH: 2353069 -33349
uBench  | BENCH: 2467988 -65359
uBench  | BENCH: 2561150 -4207
uBench  | BENCH: 2468175 -36030
uBench  | BENCH: 2469318 -66710
uBench  | BENCH: 2559257 -7451
uBench  | BENCH: 2468575 -38874
uBench  | BENCH: 2468450 -70422
uBench  | BENCH: 2590037 19617
uBench  | BENCH: 2556000 75619
uBench  | BENCH: 2351206 -73173
uBench  | BENCH: 2559844 -13327
uBench  | BENCH: 2469281 -44044
uBench  | BENCH: 2589113 45071
uBench  | BENCH: 2470850 15923
uBench  | BENCH: 2604387 120312
uBench  | BENCH: 2438988 59302
uBench  | BENCH: 2557387 116691
uBench  | BENCH: 2354332 -28975
uBench  | BENCH: 2467518 -61455
uBench  | BENCH: 2560419 -1034
uBench  | BENCH: 2467344 -33688
uBench  | BENCH: 2470525 -63161
uBench  | BENCH: 2589912 26753
uBench  | BENCH: 2470675 -2570
uBench  | BENCH: 2468069 -34499
uBench  | BENCH: 2643738 109241
uBench  | BENCH: 2352193 -38564
uBench  | BENCH: 2558757 20195
uBench  | BENCH: 2555500 75697
uBench  | BENCH: 2352418 -71883
uBench  | BENCH: 2520588 -51293
uBench  | BENCH: 2675819 124528
uBench  | BENCH: 2439943 64473
uBench  | BENCH: 2472282 36757
uBench  | BENCH: 2469525 6284
uBench  | BENCH: 2469706 -24008
uBench  | BENCH: 2465981 -58025
uBench  | BENCH: 2589144 31121
uBench  | BENCH: 2469744 867
uBench  | BENCH: 2470150 -28981
uBench  | BENCH: 2466393 -62586
uBench  | BENCH: 2589775 27191
uBench  | BENCH: 2470025 -2782
uBench  | BENCH: 2467182 -35598
uBench  | BENCH: 2468312 -67284
uBench  | BENCH: 2589288 22006
uBench  | BENCH: 2517637 39645
uBench  | BENCH: 2469538 9185
uBench  | BENCH: 2470137 -20676
uBench  | BENCH: 2465938 -54736
uBench  | BENCH: 2588931 34197
uBench  | BENCH: 2469981 4180
uBench  | BENCH: 2470013 -25805
uBench  | BENCH: 2466181 -59622
uBench  | BENCH: 2588912 29292
uBench  | BENCH: 2470325 -381
uBench  | BENCH: 2467450 -32929
uBench  | BENCH: 2468707 -64220
uBench  | BENCH: 2643818 79600
uBench  | BENCH: 2351582 -68816
uBench  | BENCH: 2590300 21486
uBench  | BENCH: 2469468 -9044
uBench  | BENCH: 2519844 10802
uBench  | BENCH: 2469825 -19371
uBench  | BENCH: 2465113 -54256
uBench  | BENCH: 2590600 36346
uBench  | BENCH: 2469450 5798
uBench  | BENCH: 2469843 -24357
uBench  | BENCH: 2466182 -58173
uBench  | BENCH: 2589143 30972
uBench  | BENCH: 2469932 906
uBench  | BENCH: 2470981 -28111
uBench  | BENCH: 2464637 -63472
uBench  | BENCH: 2591100 27630
uBench  | BENCH: 2468944 -3424
uBench  | BENCH: 2467894 -35528
uBench  | BENCH: 2468025 -67501
uBench  | BENCH: 2589637 22138
uBench  | BENCH: 2518813 40953
uBench  | BENCH: 2470244 11199
uBench  | BENCH: 2469287 -19512
uBench  | BENCH: 2466844 -52666
uBench  | BENCH: 2589219 36555
uBench  | BENCH: 2469400 5957
uBench  | BENCH: 2469281 -24760
uBench  | BENCH: 2467337 -57421
uBench  | BENCH: 2589188 31769
uBench  | BENCH: 2470906 2677
uBench  | BENCH: 2469269 -28052
uBench  | BENCH: 2466056 -61994
uBench  | BENCH: 2589169 27177
uBench  | BENCH: 2470987 -1834
uBench  | BENCH: 2466307 -35525
uBench  | BENCH: 2468500 -67023
uBench  | BENCH: 2518637 -48384
uBench  | BENCH: 2674750 126368
uBench  | BENCH: 2440256 66626
uBench  | BENCH: 2470382 37010
uBench  | BENCH: 2470625 7637
uBench  | BENCH: 2469587 -22774
uBench  | BENCH: 2465575 -57197
uBench  | BENCH: 2589694 32499
uBench  | BENCH: 2469819 2320
uBench  | BENCH: 2470856 -26822
uBench  | BENCH: 2465044 -61776
uBench  | BENCH: 2589675 27901
uBench  | BENCH: 2469887 -2210
uBench  | BENCH: 2468731 -33477
uBench  | BENCH: 2643313 109838
uBench  | BENCH: 2353531 -36629
uBench  | BENCH: 2521313 -15314
uBench  | BENCH: 2468125 -47187
uBench  | BENCH: 2590743 43558
uBench  | BENCH: 2470688 14248
uBench  | BENCH: 2469787 -15963
uBench  | BENCH: 2466257 -49704
uBench  | BENCH: 2589462 39760
uBench  | BENCH: 2469569 9331
uBench  | BENCH: 2470000 -20667
uBench  | BENCH: 2465925 -54740
uBench  | BENCH: 2589687 34949
uBench  | BENCH: 2469463 4414
uBench  | BENCH: 2555256 59672
uBench  | BENCH: 2556794 116468
uBench  | BENCH: 2352900 -30630
uBench  | BENCH: 2469069 -61559
uBench  | BENCH: 2488937 -72620
uBench  | BENCH: 2560644 -11974
uBench  | BENCH: 2469587 -42385
uBench  | BENCH: 2588838 46455
uBench  | BENCH: 2471306 17763
uBench  | BENCH: 2470256 -11979
uBench  | BENCH: 2467494 -44483
uBench  | BENCH: 2674106 129625
uBench  | BENCH: 2440632 70259
uBench  | BENCH: 2471200 41461
uBench  | BENCH: 2469818 11281
uBench  | BENCH: 2470032 -18685
uBench  | BENCH: 2465618 -53065
uBench  | BENCH: 2589557 36494
uBench  | BENCH: 2469862 6358
uBench  | BENCH: 2470281 -23359
uBench  | BENCH: 2525744 2387
uBench  | BENCH: 2470581 -27030
uBench  | BENCH: 2465738 -61290
uBench  | BENCH: 2589412 28124
uBench  | BENCH: 2469800 -2074
uBench  | BENCH: 2467319 -34753
uBench  | BENCH: 2468400 -66351
uBench  | BENCH: 2590156 23807
uBench  | BENCH: 2469857 -6334
uBench  | BENCH: 2467518 -38814
uBench  | BENCH: 2468050 -70762
uBench  | BENCH: 2589044 18284
uBench  | BENCH: 2470069 -11645
uBench  | BENCH: 2468106 -43537
uBench  | BENCH: 2587438 43903
uBench  | BENCH: 2469825 13730
uBench  | BENCH: 2519112 32844
uBench  | BENCH: 2469731 2577
uBench  | BENCH: 2469669 -27752
uBench  | BENCH: 2466688 -61062
uBench  | BENCH: 2644443 83383
uBench  | BENCH: 2350713 -65902
uBench  | BENCH: 2589912 24012
uBench  | BENCH: 2468850 -7136
uBench  | BENCH: 2468269 -38865
uBench  | BENCH: 2468550 -70313
uBench  | BENCH: 2589175 18864
uBench  | BENCH: 2469388 -11746
uBench  | BENCH: 2467106 -44638
uBench  | BENCH: 2588419 43783
uBench  | BENCH: 2555587 99372
uBench  | BENCH: 2350950 -49676
uBench  | BENCH: 2489025 -60649
uBench  | BENCH: 2648081 87434
uBench  | BENCH: 2351013 -61551
uBench  | BENCH: 2645344 83795
uBench  | BENCH: 2351943 -64260
uBench  | BENCH: 2590707 26449
uBench  | BENCH: 2470443 -3106
uBench  | BENCH: 2468257 -34847
uBench  | BENCH: 2469437 -65408
uBench  | BENCH: 2590700 25294
uBench  | BENCH: 2469894 -4810
uBench  | BENCH: 2467694 -37114
uBench  | BENCH: 2468181 -68931
uBench  | BENCH: 2590162 21233
uBench  | BENCH: 2468494 -10271
uBench  | BENCH: 2468613 -41656
uBench  | BENCH: 2518000 -23654
uBench  | BENCH: 2469231 -54421
uBench  | BENCH: 2589356 34937
uBench  | BENCH: 2470663 5602
uBench  | BENCH: 2469468 -24928
uBench  | BENCH: 2465763 -59163
uBench  | BENCH: 2644706 85545
uBench  | BENCH: 2351675 -62778
uBench  | BENCH: 2589081 26305
uBench  | BENCH: 2469944 -3749
uBench  | BENCH: 2467119 -36628
uBench  | BENCH: 2468606 -68020
uBench  | BENCH: 2590063 22045
uBench  | BENCH: 2555500 77547
uBench  | BENCH: 2349962 -72489
uBench  | BENCH: 2559606 -12881
uBench  | BENCH: 2518819 5940
uBench  | BENCH: 2470056 -24002
uBench  | BENCH: 2466219 -57781
uBench  | BENCH: 2590206 32427
uBench  | BENCH: 2469519 1948
uBench  | BENCH: 2469800 -28250
uBench  | BENCH: 2465144 -63104
uBench  | BENCH: 2589931 26829
uBench  | BENCH: 2469956 -3213
uBench  | BENCH: 2468388 -34823
uBench  | BENCH: 2467819 -67002
uBench  | BENCH: 2589212 22212
uBench  | BENCH: 2555463 77677
uBench  | BENCH: 2352193 -70128
uBench  | BENCH: 2559632 -10494
uBench  | BENCH: 2469337 -41155
uBench  | BENCH: 2518206 -22947
uBench  | BENCH: 2471682 -51263
uBench  | BENCH: 2588781 37520
uBench  | BENCH: 2470100 7622
uBench  | BENCH: 2469500 -22876
uBench  | BENCH: 2466831 -56043
uBench  | BENCH: 2588994 32953
uBench  | BENCH: 2470150 3105
uBench  | BENCH: 2470019 -26874
uBench  | BENCH: 2465393 -61479
uBench  | BENCH: 2590350 28873
uBench  | BENCH: 2469832 -1293
uBench  | BENCH: 2467268 -34023
uBench  | BENCH: 2468269 -65752
uBench  | BENCH: 2589956 24206
uBench  | BENCH: 2469794 -5998
uBench  | BENCH: 2519513 13517
uBench  | BENCH: 2470956 -15525
uBench  | BENCH: 2467081 -48442
uBench  | BENCH: 2590238 41798
uBench  | BENCH: 2556387 98187
uBench  | BENCH: 2351063 -50748
uBench  | BENCH: 2560806 10060
uBench  | BENCH: 2470331 -19607
uBench  | BENCH: 2465850 -53755
uBench  | BENCH: 2644506 90753
uBench  | BENCH: 2351082 -58163
uBench  | BENCH: 2646406 88245
uBench  | BENCH: 2350550 -61203
uBench  | BENCH: 2646387 85186
uBench  | BENCH: 2351782 -63030
uBench  | BENCH: 2675743 112715
uBench  | BENCH: 2489588 102305
uBench  | BENCH: 2354125 -43568
uBench  | BENCH: 2673281 129715
uBench  | BENCH: 2440475 70192
uBench  | BENCH: 2819131 389325
uBench  | BENCH: 2473188 362515
uBench  | BENCH: 2124725 -12758
uBench  | BENCH: 2468519 -44237
uBench  | BENCH: 2588818 44583
uBench  | BENCH: 2471807 16392
uBench  | BENCH: 2468681 -14925
uBench  | BENCH: 2466206 -48717
uBench  | BENCH: 2590956 42241
uBench  | BENCH: 2468919 11162
uBench  | BENCH: 2469831 -19005
uBench  | BENCH: 2465782 -53221
uBench  | BENCH: 2512450 -40769
uBench  | BENCH: 2477006 -63761
uBench  | BENCH: 2589744 25985
uBench  | BENCH: 2469162 -4851
uBench  | BENCH: 2467419 -37430
uBench  | BENCH: 2468419 -69009
uBench  | BENCH: 2590450 21443
uBench  | BENCH: 2469093 -9462
uBench  | BENCH: 2468088 -41372
uBench  | BENCH: 2587494 46124
uBench  | BENCH: 2556443 102569
uBench  | BENCH: 2349757 -47672
uBench  | BENCH: 2560687 13017
uBench  | BENCH: 2469775 -17206
uBench  | BENCH: 2465400 -51804
uBench  | BENCH: 2589338 37536
uBench  | BENCH: 2517818 55356
uBench  | BENCH: 2470532 25890
uBench  | BENCH: 2469868 -4240
uBench  | BENCH: 2468338 -35900
uBench  | BENCH: 2468925 -66973
uBench  | BENCH: 2675762 108791
uBench  | BENCH: 2353125 -38082
uBench  | BENCH: 2560032 21952
uBench  | BENCH: 2554481 76435
uBench  | BENCH: 2351762 -71801
uBench  | BENCH: 2590400 18601
uBench  | BENCH: 2554888 73491
uBench  | BENCH: 2556262 129755
uBench  | BENCH: 2354844 -15399
uBench  | BENCH: 2466069 -49328
uBench  | BENCH: 2590344 41018
uBench  | BENCH: 2604018 145038
uBench  | BENCH: 2355813 853
uBench  | BENCH: 2467019 -32126
uBench  | BENCH: 2469868 -62256
uBench  | BENCH: 2589788 27534
uBench  | BENCH: 2555631 83167
uBench  | BENCH: 2351169 -65662
